freq_Hz,measured_mag,measured_phase_rad,fit_mag
86300,0.843662,3.0012,0.849554693168899
86500,0.84577,3.010098,0.849773183662209
86700,0.844188,3.010963,0.849990190224166
86900,0.847046,3.021475,0.850205726191386
87100,0.848933,3.023099,0.850419804751873
87300,0.843831,3.029017,0.85063243894699
87500,0.847701,-0.501554,0.850843641673398
87700,0.845362,-0.488569,0.851053425684961
87900,0.846268,-0.473388,0.851261803594636
88100,0.848777,3.049679,0.851468787876318
88300,0.849925,3.056965,0.851674390866667
88500,0.849992,3.063074,0.851878624766901
88700,0.854042,3.0707,0.852081501644572
88900,0.848161,3.075224,0.852283033435302
89100,0.856367,-0.403102,0.852483231944502
89300,0.848387,3.087689,0.85268210884906
89500,0.850858,-0.379437,0.852879675699011
89700,0.846318,3.098654,0.853075943919173
89900,0.848289,-0.35433,0.853270924810763
90100,0.850242,3.109946,0.85346462955299
90300,0.853692,3.113831,0.85365706920462
90500,0.851484,3.117751,0.853848254705527
90700,0.852044,3.122832,0.854038196878205
90900,0.851157,3.129074,0.854226906429275
91100,0.850055,-0.286086,0.854414393950959
91300,0.852624,3.140554,0.854600669922534
91500,0.850122,-0.260996,0.854785744711769
91700,0.850302,-3.131842,0.854969628576333
91900,0.849947,-3.127405,0.855152331665192
92100,0.850517,-3.117375,0.855333864019979
92300,0.850238,-3.113033,0.855514235576343
92500,0.852069,-0.202402,0.855693456165282
92700,0.850872,-3.104495,0.855871535514461
92900,0.851944,-3.0946,0.856048483249497
93100,0.850258,-3.091268,0.85622430889524
93300,0.852129,-3.087389,0.856399021877025
93500,0.854197,-3.078434,0.856572631521914
93700,0.850543,-3.074157,0.856745147059917
93900,0.850863,-3.069551,0.856916577625188
94100,0.854668,-3.064014,0.857086932257218
94300,0.855447,-3.0579,0.857256219902003
94500,0.854423,-3.050955,0.857424449413189
94700,0.852733,-0.070378,0.857591629553217
94900,0.85195,-3.037585,0.857757768994435
95100,0.853579,-0.046568,0.857922876320206
95300,0.853553,-0.035202,0.858086960025993
95500,0.857057,-3.02295,0.858250028520434
95700,0.854816,-3.019941,0.858412090126395
95900,0.85311,-3.009015,0.858573153082019
96100,0.853848,0.013692,0.858733225541745
96300,0.853313,0.025271,0.858892315577332
96500,0.85305,-2.993519,0.859050431178848
96700,0.853778,0.04807,0.85920758025566
96900,0.854341,-2.982735,0.859363770637405
97100,0.853144,-2.978272,0.859519010074949
97300,0.854227,-2.970062,0.859673306241327
97500,0.853337,-2.972464,0.859826666732679
97700,0.853205,-2.956233,0.859979099069168
97900,0.8524,-2.958223,0.860130610695882
98100,0.857347,-2.945767,0.860281208983731
98300,0.863144,-2.947496,0.860430901230327
98500,0.849633,-2.934158,0.86057969466085
98700,0.853551,0.163154,0.860727596428912
98900,0.859117,0.187638,0.860874613617394
99100,0.853412,0.199185,0.861020753239284
99300,0.849643,-2.913416,0.861166022238498
99500,0.864002,-2.898,0.861310427490692
99700,0.866012,-2.901023,0.861453975804061
99900,0.86281,-2.913318,0.861596673920129
